State FIPS Code,Premature Death Black,Premature Death White,FIPS Code
36,9501.7780711,4441.87936,36047
36,,6950.1139797,36049
36,,6188.006886,36051
36,,7183.1645471,36053
36,16256.092964,5573.3361314,36055
36,13084.662599,9220.4780589,36057
36,7323.6386064,4527.8309788,36059
36,11757.323578,2900.0808803,36061
36,21876.32761,8449.6987973,36063
36,17379.962016,8388.7137568,36065
36,15129.697931,6758.4590711,36067
36,12688.192333,6178.1789819,36069
36,9175.3852201,6651.1231206,36071
36,5876.6895941,7334.4981272,36073
36,,9200.9932338,36075
36,,8185.8094679,36077
36,6911.0567325,4921.3619339,36079
36,8947.6438538,6033.9661555,36081
36,15771.720973,6369.3996738,36083
36,11841.392332,6054.9129912,36085
36,7858.5574498,4872.0654093,36087
36,13440.264154,8474.1817053,36089
36,7454.4478238,5749.445223,36091
36,15619.643771,7317.2482009,36093
36,,7433.1815328,36095
36,,8157.2483704,36097
36,,7879.4010279,36099
36,11105.083395,8576.8302824,36101
36,10125.192858,6079.5371488,36103
36,12306.398296,9970.1964848,36105
36,,6876.5033556,36107
36,12194.233318,5799.8298124,36109
36,12059.147198,6819.0704295,36111
36,,7561.9033231,36113
36,,8886.4242261,36115
36,20878.878892,8653.3607025,36117
36,8667.6288435,3977.900583,36119
36,,7181.6020933,36121
36,,7019.4081345,36123
37,13446.052752,8846.2169046,37000
37,14623.773199,9172.0582353,37001
37,8478.1563688,11357.246113,37003
37,,8357.0003089,37005
37,18447.900822,13882.00275,37007
37,,10452.8018,37009
37,,9490.8413303,37011
37,16823.71743,11830.374957,37013
37,16578.166684,12564.948568,37015
37,22191.128788,14994.875911,37017
37,14333.046239,10124.526232,37019
37,16665.84496,8419.9904315,37021
37,15549.140789,11604.038943,37023
37,10167.252116,7671.9985946,37025
37,22774.070405,12772.910483,37027
37,11386.137875,9464.3648087,37029
37,17566.771095,10482.647003,37031
37,11835.951586,10690.9255,37033
37,18549.455515,11301.443672,37035
37,12303.045522,7067.8668748,37037
37,,13125.292186,37039
37,13791.474332,9495.7366927,37041
37,,10579.948341,37043
37,15628.684303,12240.235422,37045
37,20975.4887,15632.623583,37047
37,17116.467178,11926.554888,37049
37,16161.578846,12374.36595,37051
37,9501.2892048,6995.3598078,37053
37,,8697.2619921,37055
37,15029.054873,12738.904309,37057
37,17682.246691,8846.1005579,37059
37,16477.059388,11733.56873,37061
37,11529.421102,5006.7069091,37063
37,18292.221516,14942.573091,37065
37,13762.050047,8292.8441481,37067
37,13176.291532,8843.686633,37069
37,14262.564681,12085.677722,37071
37,16136.284831,9906.5393022,37073
37,,12149.650056,37075
37,10801.946601,9782.7387052,37077
37,11262.477155,8439.0102431,37079
37,12159.017913,8447.9775543,37081
37,18866.131715,12162.692989,37083
37,13546.098857,9702.4181455,37085
37,23187.371823,11119.628208,37087
37,15943.636378,8897.580442,37089
37,15510.207158,13930.445591,37091
37,15060.55135,10445.461923,37093
37,13501.397952,6325.354044,37095
37,14009.36601,7767.7332196,37097
37,,9071.8855207,37099
37,10691.060499,8003.4628581,37101
37,17530.247328,11916.731813,37103
37,19431.728856,11673.600237,37105
37,19178.134931,12830.643264,37107
37,11023.460976,9268.0828873,37109
37,17732.86485,10541.918448,37111
37,,11428.55888,37113
37,,11946.893123,37115
37,16937.525896,12289.948887,37117
37,10692.085921,5301.4184915,37119
37,,11091.016304,37121
37,24622.416001,12202.022842,37123
37,16281.922395,8667.5274445,37125
37,14937.053167,10437.845561,37127
37,15413.929236,7611.6328448,37129
37,17299.792603,11808.643257,37131
37,13830.909923,10847.553151,37133
37,14106.400652,4687.4538584,37135
37,17189.79522,13898.480699,37137
37,14702.405295,9859.0936639,37139
37,16942.324177,8764.7481178,37141
37,19359.136367,11858.435602,37143
37,13382.551366,9017.0133773,37145
37,14465.606134,8880.2595274,37147
37,,11281.22426,37149
37,16493.903056,12674.376347,37151
37,19868.669419,17639.814218,37153
37,21198.164294,18324.14858,37155
37,16676.374254,13489.467776,37157
37,15430.83446,12686.282156,37159
37,22157.117651,13576.104412,37161
37,16565.691867,12399.800577,37163
37,20833.690963,15017.965731,37165
37,14821.703881,9834.2160694,37167
37,15232.824498,12434.004825,37169
37,17642.383455,11341.565347,37171
37,,17134.305189,37173
37,5644.1427653,7554.7328984,37175
37,10264.914375,10214.631787,37177
37,12049.48576,6399.5088963,37179
37,19287.599756,14842.241968,37181
37,9278.9363209,4576.0422332,37183
37,17620.967433,12106.374708,37185
37,20021.91417,14426.019946,37187
37,,6808.6118431,37189
37,15685.609947,10816.975405,37191
37,11575.943547,12166.757004,37193
37,16436.685693,10374.661063,37195
37,23525.965873,12638.912678,37197
37,,9313.0339086,37199
38,8435.3222254,6678.0330011,38000
38,,12895.66609,38001
38,,7219.9508913,38003
38,,8608.4884217,38005
38,,,38007
38,,5836.3561147,38009
38,,5076.3634052,38011
38,,5724.2544049,38013
38,,5520.131288,38015
38,9140.7014647,6229.9544039,38017
38,,6063.8186524,38019
38,,6756.4416415,38021
38,,4787.0880234,38023
38,,7420.1354493,38025
38,,8738.8693357,38027
38,,10718.484151,38029
38,,9499.4683272,38031
38,,5381.7325687,38033
38,,5849.8431882,38035
38,,9098.8358661,38037
38,,3791.6540785,38039
38,,7613.2080462,38041
38,,9191.499638,38043
38,,5934.4268118,38045
38,,5302.8364158,38047
38,,8064.051694,38049
38,,9709.3732155,38051
38,,8826.6805715,38053
38,,8715.0988276,38055
38,,7644.4581274,38057
38,,6948.9253441,38059
38,,8033.0435924,38061
38,,6936.2399226,38063
38,,9437.4648509,38065
38,,8770.6685024,38067
38,,8023.1805989,38069
38,,8281.1593107,38071
38,,7759.8832378,38073
38,,8759.3122431,38075
38,,6462.1996303,38077
38,,8340.5225121,38079
38,,9207.2220553,38081
38,,17054.663197,38083
38,,,38085
38,,,38087
38,,7563.569622,38089
38,,6411.9083673,38091
38,,7150.5203912,38093
38,,6967.820219,38095
38,,7111.5126643,38097
38,,6410.2427038,38099
38,9490.9019613,6998.2714488,38101
38,,5153.1129937,38103
38,,8132.0271319,38105
39,16090.480296,9103.4612688,39000
39,,14572.885674,39001
39,18933.49296,9584.2229405,39003
39,,9288.9284566,39005
39,16547.836759,11087.180574,39007
39,,10614.317693,39009
39,,7521.616133,39011
39,13580.291827,10435.335264,39013
39,,12526.534609,39015
39,10947.801567,9967.447077,39017
39,,9792.0052233,39019
39,14722.306598,8742.8771932,39021
39,23178.793127,12208.070661,39023
39,12331.196166,8986.4418604,39025
39,23570.183806,12402.764698,39027
39,13886.641555,10776.461759,39029
39,,10511.083145,39031
39,,11110.864923,39033
39,16312.501219,7873.2903223,39035
39,,9388.0593056,39037
39,,7864.7957978,39039
39,6730.2256292,4401.4705105,39041
39,21652.38265,9060.0181819,39043
39,7216.1672337,8438.0992211,39045
39,,11410.528269,39047
39,14997.979465,8566.0248662,39049
39,,7600.2966144,39051
39,17931.189804,14299.53103,39053
39,12198.199373,5661.1789444,39055
39,10083.20531,7871.4318328,39057
39,,12622.823794,39059
39,15218.410036,7996.5174903,39061
39,13367.348477,8546.5738079,39063
39,,12480.566158,39065
39,,12036.416781,39067
39,,8726.6004003,39069
39,,11926.819349,39071
39,,12810.458173,39073
39,,6152.4054957,39075
39,,10588.582702,39077
39,,13642.999011,39079
39,35369.065416,13054.474597,39081
39,,7958.0188835,39083
39,15227.964665,7712.4866866,39085
39,22312.121251,15343.920956,39087
39,11078.450876,8771.2393545,39089
39,,8426.1354152,39091
39,17030.263076,8726.3831621,39093
39,19602.134378,10121.555405,39095
39,16917.522157,8154.3956835,39097
39,23170.69593,10307.147626,39099
39,14484.44262,11484.777584,39101
39,12943.620963,5778.3750503,39103
39,,15094.142472,39105
39,,7567.3786275,39107
39,8257.787558,8806.9527312,39109
39,,12090.005088,39111
39,18361.295987,10890.440827,39113
39,,11445.954669,39115
39,,9315.4350538,39117
39,17172.537307,10111.064025,39119
39,,8765.5667621,39121
39,,8745.4142541,39123
39,,7078.1868476,39125
39,,11621.095195,39127
39,16477.764211,9953.5304949,39129
39,,16878.490082,39131
39,11749.855498,8134.8569796,39133
39,,9877.9744624,39135
39,,6006.1094448,39137
39,13494.654757,11294.810852,39139
39,12374.665651,12827.896179,39141
39,19337.972789,9185.1407173,39143
39,30363.489097,16997.178712,39145
39,17443.953309,10061.370489,39147
39,22961.766747,9788.4950385,39149
39,20131.28275,8942.1718231,39151
39,18107.251406,8499.5773303,39153
39,20279.144416,11052.116791,39155
39,,9708.52866,39157
39,,5721.0727743,39159
39,,9105.4705974,39161
39,,19943.163287,39163
39,9506.8186529,6670.9469521,39165
39,,10659.852929,39167
39,21781.42671,8905.8847627,39169
39,,8502.2785153,39171
39,11246.546773,6562.6008095,39173
39,,7915.8973994,39175
40,15921.843287,10300.294087,40000
40,,14442.412809,40001
40,,7936.4197158,40003
40,,12882.268583,40005
40,,11231.319802,40007
40,,12258.003734,40009
40,,12475.510303,40011
40,,12212.794126,40013
40,13932.618804,12257.01,40015
40,8719.8767819,6962.7406828,40017
40,17199.781379,12168.827944,40019
40,,9649.2130337,40021
40,27303.857907,16713.676037,40023
40,,10782.621414,40025
40,7832.5540566,8009.0093113,40027
40,,15409.716537,40029
40,14696.449054,10630.471864,40031
40,,10762.796756,40033
40,,12335.021587,40035
40,19948.604836,11825.940637,40037
40,24502.320193,10280.702409,40039
40,,12109.123874,40041
40,,9581.8803798,40043
40,,14200.46261,40045
40,23345.5751,12180.161256,40047
40,,14975.083494,40049
40,22721.649057,10482.120119,40051
40,,11132.800842,40053
40,,10224.65577,40055
40,,19906.526515,40057
40,,4121.4745198,40059
40,,15672.38606,40061
40,,15641.656725,40063
40,16180.122342,11845.018366,40065
40,,14384.86519,40067
40,,10968.359894,40069
40,26430.252682,12648.080882,40071
40,,7461.3315445,40073
40,,13450.281761,40075
40,,15261.984648,40077
40,19297.576461,13759.706779,40079
40,,9743.0149977,40081
40,12486.016078,7765.0504698,40083
40,,14654.125362,40085
40,,8575.7346552,40087
40,25601.632046,16073.482401,40089
40,15773.672016,14434.432431,40091
40,,11619.042331,40093
40,,13504.512734,40095
40,,10799.424746,40097
40,,10912.285168,40099
40,21869.607315,12788.78215,40101
40,,9267.9627132,40103
40,,13772.749333,40105
40,9026.1944494,14439.922931,40107
40,16595.978937,9954.2829152,40109
40,19949.925843,13634.221994,40111
40,6470.3097354,9583.7904768,40113
40,,16315.339057,40115
40,,13486.279328,40117
40,9233.0663185,9584.5487274,40119
40,10180.103353,12668.767106,40121
40,14218.51073,12283.458786,40123
40,21635.775299,11337.090122,40125
40,,18711.781405,40127
40,,12125.03991,40129
40,8844.5291882,7355.625294,40131
40,24305.737118,14242.49235,40133
40,,14167.047326,40135
40,14584.120145,10917.645165,40137
40,,9782.0426124,40139
40,28588.409024,13085.871463,40141
40,18530.204669,9315.5185335,40143
40,8192.3631144,8707.3047687,40145
40,12288.577204,10074.619225,40147
40,,14940.449571,40149
40,,9036.1093144,40151
40,,10849.62932,40153
41,13163.038609,7411.5083022,41000
41,,10721.440509,41001
41,,4230.4693001,41003
41,11399.593757,5973.0315594,41005
41,,9106.9746862,41007
41,,8111.0218969,41009
41,,10737.274914,41011
41,,8205.7498645,41013
41,,12814.555593,41015
41,,5432.8406458,41017
41,,11229.471101,41019
41,,13067.480394,41021
41,,6071.1207529,41023
41,,8847.6959523,41025
41,,6067.0504596,41027
41,11146.001375,8663.2296508,41029
41,,10075.286859,41031
41,,11181.501635,41033
41,,11453.184485,41035
41,,8551.5261646,41037
41,13434.866374,8581.3390819,41039
41,,10437.313532,41041
41,,8928.2996993,41043
41,,8854.1858839,41045
41,11641.986091,7831.317109,41047
41,,11224.597471,41049
41,16072.725125,6972.8745117,41051
41,,6719.1415485,41053
41,,8439.6708589,41055
41,,12321.766591,41057
41,,9102.0347953,41059
41,,9744.6739752,41061
41,,9241.9901363,41063
41,,10493.245635,41065
41,6965.8714482,4840.3491173,41067
41,,5086.7160961,41069
41,15749.973658,7302.4835799,41071
42,14911.859416,7630.7133119,42000
42,17651.696006,6202.2923188,42001
42,17708.684005,7138.8100518,42003
42,,9885.1851742,42005
42,21628.944013,8562.8738782,42007
42,,9325.2096695,42009
42,11414.179231,6852.8281434,42011
42,25474.027331,9861.0988336,42013
42,,7710.7050207,42015
42,10750.145421,6550.0273273,42017
42,15608.046793,7035.2796193,42019
42,27602.099885,9950.8496513,42021
42,,12019.852592,42023
42,,11108.356815,42025
42,3926.9728545,4626.4399173,42027
42,10509.27059,4739.5273567,42029
42,,9383.4315086,42031
42,,9250.8930589,42033
42,,8896.6236816,42035
42,,8648.5004426,42037
42,11471.078393,9554.1714132,42039
42,9567.6767873,5873.7921467,42041
42,14688.807892,7314.7697682,42043
42,12000.835659,6609.4202943,42045
42,,9420.7299788,42047
42,18860.868011,8495.3537907,42049
42,15173.384074,12671.275883,42051
42,,18540.160226,42053
42,12525.056448,7554.9809573,42055
42,,8514.9175072,42057
42,,9993.47229,42059
42,8495.8797729,8302.761245,42061
42,,10393.58275,42063
42,,8626.9164747,42065
42,,8858.9734001,42067
42,17601.598897,9153.1420776,42069
42,12928.85971,6689.2586903,42071
42,32042.889591,10944.236895,42073
42,10571.549603,6974.3957176,42075
42,12036.482011,6818.1370857,42077
42,17404.623708,10784.912161,42079
42,19083.592611,8344.8425735,42081
42,,10208.817392,42083
42,19456.454718,10044.007616,42085
42,,9875.0196533,42087
42,8259.8144661,9401.7967681,42089
42,10642.046972,5108.7458858,42091
42,,7914.3452319,42093
42,10609.375275,6442.7902793,42095
42,15283.121841,9390.8471506,42097
42,,8999.4989265,42099
42,16532.541623,9218.339045,42101
42,5404.1248983,8041.7674208,42103
42,,8176.3865559,42105
42,12773.056749,10226.658236,42107
42,,6162.7277848,42109
42,11642.055164,9577.3361149,42111
42,,9439.2407736,42113
42,,8539.2159954,42115
42,,9461.1309505,42117
42,,5424.223019,42119
42,,10780.077237,42121
42,,9150.4865788,42123
42,22754.484278,8866.6528569,42125
42,,8766.6606354,42127
42,17995.967292,8331.7182709,42129
42,,9573.1012374,42131
42,14597.720767,6981.3229833,42133
44,8041.0334982,6590.7722778,44000
44,,4845.7260709,44001
44,6129.7151308,7035.9531604,44003
44,3826.1367883,5027.7683261,44005
44,8260.7325991,7253.0403985,44007
44,14620.382681,5432.5815472,44009
45,14794.992527,9954.36664,45000
45,16562.231106,11741.457679,45001
45,15738.895489,12152.218421,45003
45,19887.045285,9581.3730901,45005
45,15335.898063,11073.698749,45007
45,19612.504613,11411.077827,45009
45,20429.003996,15697.910924,45011
45,12777.666909,6448.8015895,45013
45,11931.493834,8504.7567519,45015
45,19504.929796,12449.693147,45017
45,14860.40098,6313.2362133,45019
45,16981.380831,15043.831225,45021
45,19061.637583,17713.901669,45023
45,15869.361948,14520.311823,45025
45,19233.491655,12740.699478,45027
45,21783.094798,16124.986288,45029
45,18406.093148,14510.660651,45031
45,20740.03776,19782.662148,45033
45,10495.576663,8326.1411746,45035
45,15827.663593,9922.2840134,45037
45,19842.531026,19775.996794,45039
45,17700.851457,13349.196906,45041
45,15558.917389,13179.528051,45043
45,12953.307533,8949.6987227,45045
45,15950.723896,12561.011265,45047
45,18286.172304,14563.50596,45049
45,15686.653922,11720.805986,45051
45,15156.745288,11905.781307,45053
45,15106.399235,11483.415499,45055
45,16895.400496,10034.346755,45057
45,16105.780491,13965.307382,45059
45,20393.063252,13939.977876,45061
45,11673.394794,8781.7373509,45063
45,18026.043284,11424.686755,45065
45,20743.58924,17353.122108,45067
45,17296.434592,19814.126708,45069
45,20027.236373,10429.272798,45071
45,12393.585979,10920.7344,45073
45,18500.575102,13791.343856,45075
45,13194.578091,10378.617029,45077
45,12061.960823,7271.5249879,45079
45,17819.47041,10062.270618,45081
45,14273.043486,11006.253801,45083
45,15753.084704,12206.470696,45085
45,20974.856454,15936.147149,45087
45,18002.231486,13379.469672,45089
45,11573.041929,8045.7020367,45091
46,7488.1146291,6370.3538333,46000
46,,9499.3598825,46003
46,,7391.0582038,46005
46,,,46007
46,,7356.6471378,46009
46,,5993.1717127,46011
46,,6301.8023038,46013
46,,7331.597361,46015
46,,,46017
46,,5643.3600647,46019
46,,10314.123039,46021
46,,6864.3212793,46023
46,,4974.8946526,46025
46,,6671.1732089,46027
46,,5941.4764385,46029
46,,,46031
46,,6165.5420434,46033
46,,6302.8554475,46035
46,,6456.7215616,46037
46,,6665.0294573,46039
46,,,46041
46,,3468.7924322,46043
46,,6375.9455095,46045
46,,11337.946041,46047
46,,5721.9939073,46049
46,,5270.4123581,46051
46,,10293.313252,46053
46,,,46055
46,,6982.2575605,46057
46,,6719.2335635,46059
46,,5147.5834371,46061
46,,,46063
46,,7537.070786,46065
46,,6359.9044802,46067
46,,,46069
46,,10596.208639,46071
46,,,46073
46,,,46075
46,,4902.9301464,46077
46,,6169.4556858,46079
46,,6295.6089187,46081
46,,4613.6775347,46083
46,,5376.8707641,46085
46,,6464.7187954,46087
46,,4524.5057108,46089
46,,4333.6883508,46091
46,,6600.4534565,46093
46,,,46095
46,,6564.9756576,46097
46,10037.536088,6698.2682318,46099
46,,3335.4642566,46101
46,,,46102
46,,7524.9256609,46103
46,,6488.9794758,46105
46,,4979.3151183,46107
46,,4264.6399195,46109
46,,7205.0292633,46111
46,,9500.7739918,46115
46,,10520.262778,46117
46,,,46119
46,,,46121
46,,9370.8794138,46123
46,,6721.3571567,46125
46,,5067.1137381,46127
46,,5578.0595364,46129
46,,5905.8582794,46135
46,,,46137
47,16799.487643,11000.732198,47000
47,14864.084919,12910.530358,47001
47,15376.986347,12164.625142,47003
47,,14798.613494,47005
47,,10628.78645,47007
47,10189.111352,11161.732646,47009
47,13922.272782,11004.750014,47011
47,,18635.157758,47013
47,,15801.008949,47015
47,22319.89728,13799.190793,47017
47,,13092.992611,47019
47,18655.646814,12764.079989,47021
47,14619.573831,11767.736967,47023
47,,14521.651955,47025
47,,13371.394932,47027
47,25355.465657,18587.440669,47029
47,19804.088507,13082.031215,47031
47,13807.126517,12925.264478,47033
47,,13246.118165,47035
47,15776.126841,8625.0441895,47037
47,,14908.994596,47039
47,,14856.339244,47041
47,15126.686745,11722.685311,47043
47,25030.396159,13450.921199,47045
47,14456.858379,10168.882631,47047
47,,15645.503363,47049
47,8530.4843588,11394.362014,47051
47,19715.070629,13169.639156,47053
47,18658.219877,13203.951477,47055
47,,14887.987745,47057
47,16288.504728,13172.148993,47059
47,,16668.938424,47061
47,14718.271723,14643.153747,47063
47,15640.154111,9044.4531892,47065
47,,15483.744254,47067
47,16101.503515,15280.527259,47069
47,30669.527499,14637.310549,47071
47,16030.663692,14061.464508,47073
47,19958.465153,14683.657595,47075
47,16515.322542,12858.495491,47077
47,20627.432513,12136.553669,47079
47,,16892.100563,47081
47,,14532.07293,47083
47,,13966.987367,47085
47,,13715.1787,47087
47,10996.513486,13261.297146,47089
47,,13406.662245,47091
47,18514.289636,10893.5174,47093
47,7010.3778692,16378.306446,47095
47,16365.434003,13671.620189,47097
47,18176.517676,12464.66508,47099
47,,13372.139678,47101
47,16432.279722,13411.610864,47103
47,20164.186327,11762.267372,47105
47,19455.188439,14418.749685,47107
47,22617.071299,14113.771484,47109
47,,13153.845986,47111
47,16344.740922,9745.6670391,47113
47,20159.311989,13167.378523,47115
47,17825.427532,10117.491261,47117
47,13999.42212,9336.7001813,47119
47,,18465.101269,47121
47,12725.477081,16319.867054,47123
47,13711.92495,9684.5747906,47125
47,,7786.0479768,47127
47,,14115.882394,47129
47,15958.910893,12715.065527,47131
47,,12922.181406,47133
47,,12263.758152,47135
47,,9898.1296639,47137
47,,14673.333373,47139
47,18051.98005,11347.133922,47141
47,,13959.631291,47143
47,15447.624099,13757.737822,47145
47,18670.111948,11223.701224,47147
47,10954.753211,8314.4229704,47149
47,,13246.234867,47151
47,,11428.398053,47153
47,,12101.371751,47155
47,18942.532856,9574.5748105,47157
47,,12855.431828,47159
47,,13398.494808,47161
47,23850.331688,12685.372123,47163
47,11692.009376,9526.5411268,47165
47,15643.323336,11755.947693,47167
47,16334.329526,12166.540316,47169
47,,14018.899817,47171
47,,17356.69591,47173
47,,15541.453782,47175
47,12101.152782,12278.510259,47177
47,14752.55062,10992.118552,47179
47,,10794.383451,47181
47,21246.127226,11207.985923,47183
47,15453.357449,13484.723671,47185
47,7632.0263115,4519.7272359,47187
47,13037.782339,8909.0868583,47189
48,12131.832424,8509.622345,48000
48,12361.650403,12208.134682,48001
48,,9580.4282426,48003
48,18246.138444,12747.825773,48005
48,,14043.275512,48007
48,,8931.4674859,48009
48,,17747.65503,48011
48,,9904.0364991,48013
48,21636.726353,7983.3465087,48015
48,,15833.503627,48017
48,,10519.702675,48019
48,11415.653632,9264.6533903,48021
48,,15023.893652,48023
48,,10550.930893,48025
48,12499.838477,9566.30998,48027
48,11667.79712,8912.1973558,48029
48,,9999.2667998,48031
48,,,48033
48,,13659.284125,48035
48,16918.896177,11740.519431,48037
48,7811.4835032,9204.0004957,48039
48,11882.905615,5957.6831149,48041
48,,13574.708507,48043
48,,,48045
48,,,48047
48,9380.5397248,13508.502488,48049
48,18057.721151,10193.880884,48051
48,,9630.7887461,48053
48,10701.447636,9946.0973926,48055
48,,10363.885723,48057
48,,11877.185837,48059
48,9273.120463,13561.110733,48061
48,20745.750663,16192.790051,48063
48,,14457.925823,48065
48,23130.816646,13506.08337,48067
48,,7013.2241192,48069
48,10163.564546,9002.5098757,48071
48,14634.283042,11948.937571,48073
48,,9676.1379618,48075
48,,10258.393906,48077
48,,12765.260777,48079
48,,10301.321988,48081
48,,14879.170628,48083
48,6193.8685898,5156.285026,48085
48,,10694.030361,48087
48,19033.171462,11728.51079,48089
48,5629.8432195,7445.1682284,48091
48,,10057.225983,48093
48,,8208.4166546,48095
48,8490.323117,8983.0084921,48097
48,8737.2395242,9829.3833808,48099
48,,10803.626951,48101
48,,16338.930036,48103
48,,13560.619197,48105
48,,15395.758453,48107
48,,,48109
48,,14159.245875,48111
48,13085.78986,8036.219289,48113
48,27440.950754,11507.316424,48115
48,,8261.3079657,48117
48,,13472.080363,48119
48,6936.1809711,5546.0713395,48121
48,13416.178374,9980.0253426,48123
48,,13603.906769,48125
48,,13129.667623,48127
48,,10824.35447,48129
48,,20059.00191,48131
48,,13394.441158,48133
48,17881.057377,16311.749129,48135
48,,,48137
48,9682.4979665,7817.1846049,48139
48,9927.0735059,9790.011978,48141
48,,8592.7070566,48143
48,15201.270627,12552.252536,48145
48,7805.2433634,11116.565978,48147
48,21371.699706,9275.0765545,48149
48,,13529.753937,48151
48,,10239.664825,48153
48,,13990.679114,48155
48,8219.7251652,5219.7301883,48157
48,,11863.489598,48159
48,18635.073882,9752.9915095,48161
48,,10503.007183,48163
48,,11449.590584,48165
48,15095.910196,9027.9531093,48167
48,,8848.5327099,48169
48,,8295.0456549,48171
48,,,48173
48,,6427.0882086,48175
48,13280.752497,11135.877423,48177
48,,13231.088668,48179
48,14403.378729,10518.193435,48181
48,19411.917725,11926.330409,48183
48,14934.590628,9501.058783,48185
48,8692.8879739,7749.961221,48187
48,9780.6450544,10426.386609,48189
48,,11737.22109,48191
48,,12419.702509,48193
48,,8259.4352519,48195
48,,9069.6689851,48197
48,13523.573884,11627.989472,48199
48,13235.384039,8122.1889105,48201
48,15185.407208,10821.083269,48203
48,,7961.880282,48205
48,,11261.4881,48207
48,7720.9143495,5800.1656148,48209
48,,7652.5766128,48211
48,16546.342735,14699.779744,48213
48,,10436.128452,48215
48,16568.246803,13182.2205,48217
48,18686.49031,13892.089351,48219
48,,10582.8273,48221
48,16272.922476,10042.541146,48223
48,16192.265873,11818.587673,48225
48,13854.666398,12905.766283,48227
48,,26741.88136,48229
48,16556.171155,11333.851904,48231
48,,15679.307707,48233
48,,,48235
48,,10813.844159,48237
48,18476.016161,7187.4364665,48239
48,18940.132463,14120.13711,48241
48,,11117.853125,48243
48,16807.286972,11331.638885,48245
48,,,48247
48,,17652.629805,48249
48,7459.7448431,9291.8193749,48251
48,8660.6615949,12317.221785,48253
48,,10821.161262,48255
48,11222.487394,9387.2883552,48257
48,,6808.1421646,48259
48,,,48261
48,,,48263
48,11638.221783,10933.387031,48265
48,,8281.6312,48267
48,,,48269
48,,9785.2124756,48271
48,,9628.7051758,48273
48,,11487.871108,48275
48,17934.62748,12186.859199,48277
48,,9677.8801754,48279
48,,10716.786976,48281
48,,16212.935627,48283
48,23072.696063,7833.4611997,48285
48,18639.212626,7479.9501548,48287
48,15915.210153,13714.52054,48289
48,14829.32353,12156.674663,48291
48,18740.233204,12654.069488,48293
48,,11113.01473,48295
48,,11449.661023,48297
48,,11099.500674,48299
48,,,48301
48,18869.547716,9826.7018406,48303
48,,10878.439654,48305
48,,13436.549073,48307
48,15127.188194,8252.4346505,48309
48,,,48311
48,16799.863769,13598.83849,48313
48,19725.135764,14144.179209,48315
48,,13823.489981,48317
48,,8606.7127473,48319
48,18762.315461,11536.512398,48321
48,,17718.716581,48323
48,,9842.2371376,48325
48,,13512.585799,48327
48,14675.276521,10130.834384,48329
48,22964.398846,8628.1816548,48331
48,,9034.0716206,48333
48,,15026.300667,48335
48,,14501.25397,48337
48,9616.2798894,7694.9362825,48339
48,,10179.522247,48341
48,14967.942374,15111.279514,48343
48,,12985.044696,48345
48,18349.032252,11295.001927,48347
48,17914.20089,11114.331738,48349
48,18711.381312,14317.426382,48351
48,,11973.878631,48353
48,15267.230001,14372.276312,48355
48,,13165.679103,48357
48,,12202.422268,48359
48,20207.541796,12776.578439,48361
48,19967.354605,12600.503888,48363
48,23052.971478,12846.716888,48365
48,10887.713055,7664.9600663,48367
48,,8581.1018092,48369
48,,16682.629625,48371
48,17723.581513,14508.336142,48373
48,19432.537636,14307.788908,48375
48,,,48377
48,,9875.6596163,48379
48,11115.382866,8804.1269679,48381
48,,9818.5942275,48383
48,,15428.30064,48385
48,27926.575508,20163.257585,48387
48,,8259.2327566,48389
48,,12406.417603,48391
48,,,48393
48,15751.793692,10805.124273,48395
48,9047.2138597,6027.4480376,48397
48,,11914.848563,48399
48,13345.382975,10654.258179,48401
48,,17638.644285,48403
48,19144.946519,15295.089492,48405
48,17020.780546,14370.738942,48407
48,,12642.860683,48409
48,,13179.484989,48411
48,,6382.3604663,48413
48,,10968.827204,48415
48,,10030.379501,48417
48,19960.076386,14597.10658,48419
48,,7187.9119281,48421
48,13691.864473,9727.4393964,48423
48,,8594.3167141,48425
48,,,48427
48,,13313.707361,48429
48,,,48431
48,,19366.929799,48433
48,,10132.959221,48435
48,,15072.299325,48437
48,11337.992305,7970.8051049,48439
48,15097.210817,11013.225016,48441
48,,,48443
48,,10595.579514,48445
48,,5355.5981506,48447
48,19972.085306,12480.3144,48449
48,19916.343438,10175.839648,48451
48,10037.608444,5318.836612,48453
48,20570.649811,14397.76726,48455
48,20460.313471,14376.625892,48457
48,12935.024566,11430.166768,48459
48,,11810.300232,48461
48,,14363.368915,48463
48,,6801.132315,48465
48,11243.659381,11566.651147,48467
48,18139.003453,9184.638286,48469
48,11022.123689,8283.6690361,48471
48,13789.571001,8713.1698601,48473
48,,15677.171541,48475
48,18475.254956,7664.3987807,48477
48,,7155.1898814,48479
48,19051.82988,10176.99157,48481
48,,16350.040205,48483
48,13752.644974,11621.384677,48485
48,18453.032456,14699.042359,48487
48,,8059.0284973,48489
48,7421.5053947,5731.6969486,48491
48,,8191.4800238,48493
48,,21962.085497,48495
48,,9338.9423644,48497
48,15270.394883,12249.744546,48499
48,,11321.93635,48501
48,,14313.028882,48503
48,,,48505
48,,,48507
49,10639.396482,6258.0585183,49000
49,,9831.4532066,49001
49,,6453.5952798,49003
49,,5122.5841865,49005
49,,11451.530879,49007
49,,,49009
49,8896.3760086,5560.5741205,49011
49,,8866.5476285,49013
49,,8985.9387359,49015
